food_id,id,proxy of edible form,inedible,uncooked,edible,name,note,fooddb note
01215,0159-2,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　水稲全かゆ　レトルト　精白米,,"食塩無添加品
食物繊維：AOAC2011.25法"
01111,0160,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　おにぎり,,"塩むすび（のり、具材なし）
食塩0.5 gを含む"
01112,0161,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　焼きおにぎり,,こいくちしょうゆ6.5 gを含む
01113,0162,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　きりたんぽ,,
01114,0163,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　上新粉,,(100 g：154 mL、100 mL：65 g)
01157,0164,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　玄米粉,,焙煎あり
01158,0165,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　米粉,,(100 g：169 mL、100 mL：59 g)
01211,0166,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　米粉パン　食パン,,
01212,0167,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　米粉パン　ロールパン,,
01159,0168,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　米粉パン　小麦グルテン不使用のもの,,試料： 小麦アレルギー対応食品（米粉100 %）
01160,0169,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　米粉めん,,試料： 小麦アレルギー対応食品（米粉100 %）
01115,0170,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　ビーフン,,
01169,0171,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　ライスペーパー,,別名： 生春巻きの皮
01116,0172,FALSE,FALSE,FALSE,TRUE,こめ　［うるち米製品］　米こうじ,,
01117,0173,FALSE,TRUE,TRUE,FALSE,こめ　［もち米製品］　もち,生のデンプン状態（β化）の市販品は消化できないため、加熱が必要です。,
01118,0174,FALSE,FALSE,FALSE,TRUE,こめ　［もち米製品］　赤飯,すでに蒸して火が通っているため、冷めた状態でもそのまま食べられます。,"別名： おこわ、こわめし
原材料配合割合： もち米100、ささげ10"
01119,0175,FALSE,FALSE,FALSE,TRUE,こめ　［もち米製品］　あくまき,長時間煮込んで作られている保存食なので、そのまま食べられます。,
01120,0176,FALSE,TRUE,TRUE,FALSE,こめ　［もち米製品］　白玉粉,生のもち米を粉砕乾燥させたものなので、加熱しないと消化不良を起こします。,別名：寒晒し粉（かんざらし）
01121,0177,FALSE,FALSE,TRUE,TRUE,こめ　［もち米製品］　道明寺粉,一度蒸してはいますが、乾燥して硬いため、戻したり蒸したりしないと消化に悪いです。,(100 g：125 mL、100 mL：80 g)
01161,0178,TRUE,TRUE,TRUE,FALSE,こめ　［その他］　米ぬか,生の状態では雑菌や残留農薬の懸念があり、消化も悪いため通常は煎ってから使用します。,
01122,0179,FALSE,TRUE,TRUE,FALSE,そば　そば粉　全層粉,殻を含む生のデンプン粉末であり、人間が消化するには加熱調理が不可欠です。,"表層粉の一部を除いたもの
別名： 挽きぐるみ"
01123,0180,FALSE,TRUE,TRUE,FALSE,そば　そば粉　内層粉,中心部のデンプンを挽いた生粉であり、加熱による糊化（こか）なしでは消化できません。,別名： さらしな粉、ごぜん粉
01124,0181,FALSE,TRUE,TRUE,FALSE,そば　そば粉　中層粉,一般的なそば粉ですが、生のデンプン構造（βデンプン）は消化不良の原因となります。,
01125,0182,FALSE,TRUE,TRUE,FALSE,そば　そば粉　表層粉,繊維質が多くアクも強いため、加熱なしの摂取は消化器官へ強い負担をかけます。,
01126,0183,FALSE,TRUE,TRUE,FALSE,そば　そば米,一度茹でて乾燥させた硬い穀粒であり、再度加熱して戻さないと消化できません。,別名： そばごめ、むきそば
01127,0184,FALSE,TRUE,TRUE,FALSE,そば　そば　生,加熱されていないそばのデンプンは消化されにくく、腹痛や下痢の原因となります。,"別名： そば切り
小麦製品を原材料に含む
原材料配合割合： 小麦粉65、そば粉35
食物繊維：AOAC2011.25法"
01128,0185,FALSE,FALSE,FALSE,TRUE,そば　そば　ゆで,,"別名： そば切り
原材料配合割合： 小麦粉65、そば粉35
食物繊維：AOAC2011.25法"
01197,0186,FALSE,FALSE,FALSE,FALSE,そば　そば　半生そば,,食物繊維：AOAC2011.25法
01129,0187,FALSE,TRUE,TRUE,FALSE,そば　干しそば　乾,,原材料配合割合： 小麦粉65、そば粉35
01130,0188,FALSE,FALSE,FALSE,TRUE,そば　干しそば　ゆで,,
01131,0189,TRUE,TRUE,TRUE,FALSE,とうもろこし　玄穀　黄色種,完熟して乾燥した硬い種子であり、生のデンプン組織は強固で消化できません。,別名： とうきび
01162,0190,TRUE,TRUE,TRUE,FALSE,とうもろこし　玄穀　白色種,白色種の乾燥穀粒で、石のように硬くデンプンがβ化しておりそのままでは消化不良を起こします。,別名： とうきび
01132,0191,TRUE,TRUE,TRUE,FALSE,とうもろこし　コーンミール　黄色種,黄色種を皮ごと粗く挽いた生の粉であり、加熱糊化させないと人間は消化吸収できません。,"別名： とうきび
歩留り： 75～80 %"
01163,0192,TRUE,TRUE,TRUE,FALSE,とうもろこし　コーンミール　白色種,白色種を粗挽きにしたものですが、生デンプンのため消化酵素が作用せず腹痛の原因になります。,"別名： とうきび
歩留り： 75～80 %"
01133,0193,TRUE,TRUE,TRUE,FALSE,とうもろこし　コーングリッツ　黄色種,胚乳部分を粒状に挽いた硬い生の穀粒であり、煮込んでデンプンを変化させる必要があります。,"別名： とうきび
歩留り： 44～55 %"
01164,0194,TRUE,TRUE,TRUE,FALSE,とうもろこし　コーングリッツ　白色種,白色種の胚乳を粒状にしたもので、組織が非常に硬く生食では消化器官を通過するだけです。,"別名： とうきび
歩留り： 44～55 %"
01134,0195,TRUE,TRUE,TRUE,FALSE,とうもろこし　コーンフラワー　黄色種,黄色種を微細な粉末にしたものですが、生の状態では消化が悪く通常は加熱調理に用います。,"別名： とうきび
歩留り： 4～12 %"
01165,0196,TRUE,TRUE,TRUE,FALSE,とうもろこし　コーンフラワー　白色種,白色種の微粉末であり、粒度は細かいものの生デンプンの性質上、そのままでは消化されません。,"別名： とうきび
歩留り： 4～12 %"
01135,0197,FALSE,FALSE,FALSE,TRUE,とうもろこし　ジャイアントコーン　フライ　味付け,,別名： とうきび
01136,0198,FALSE,FALSE,FALSE,TRUE,とうもろこし　ポップコーン,,別名： とうきび
01137,0199,FALSE,FALSE,FALSE,TRUE,とうもろこし　コーンフレーク,,別名： とうきび
01138,0200,TRUE,TRUE,TRUE,FALSE,はとむぎ　精白粒,殻を除いても種子そのものが極めて硬く、生デンプンは消化できないため加熱調理が必要です。,歩留り： 42～45 %
01139,0201,TRUE,TRUE,TRUE,FALSE,ひえ　精白粒,小粒ですが生の状態ではデンプンがβ化しており、人間には消化できないため炊飯が必要です。,歩留り： 55～60 %
01140,0202,TRUE,TRUE,TRUE,FALSE,もろこし　玄穀,硬い外皮と渋み（タンニン）、生のデンプン質が消化不良を起こすため、このままでは食せません。,別名： こうりゃん、ソルガム、たかきび、マイロ
01141,0203,TRUE,TRUE,TRUE,FALSE,もろこし　精白粒,外皮を取り除いてもデンプン構造は生のままであり、加熱して糊化させないと消化吸収されません。,"別名： こうりゃん、ソルガム、たかきび、マイロ
歩留り： 70～80 %"
01142,0204,TRUE,TRUE,TRUE,FALSE,ライむぎ　全粒粉,ふすまを含む生の穀粉であり、消化阻害や衛生上の観点から加熱せずに食べることはありません。,別名：黒麦（くろむぎ）
01143,0205,TRUE,TRUE,TRUE,FALSE,ライむぎ　ライ麦粉,生のデンプン粉末は消化酵素が作用しにくく、腹痛の原因となるため必ず加熱調理を要します。,"別名:黒麦（くろむぎ）
歩留り： 65～75 %"
02068,0206,FALSE,TRUE,FALSE,FALSE,＜いも類＞　アメリカほどいも　塊根　生,,"別名： アピオス
廃棄部位： 表層及び両端
食物繊維：AOAC2011.25法"
02069,0207,FALSE,FALSE,FALSE,TRUE,＜いも類＞　アメリカほどいも　塊根　ゆで,,"別名： アピオス
廃棄部位： 表皮、剥皮の際に表皮に付着する表層及び両端
食物繊維：AOAC2011.25法"
02001,0208,FALSE,FALSE,FALSE,TRUE,＜いも類＞　きくいも　塊茎　生,,廃棄部位： 表層
02041,0209,FALSE,FALSE,FALSE,FALSE,＜いも類＞　きくいも　塊茎　水煮,,
02002,0210,FALSE,TRUE,TRUE,FALSE,＜いも類＞　こんにゃく　精粉,,こんにゃく製品の原料
02003,0211,FALSE,FALSE,FALSE,FALSE,＜いも類＞　こんにゃく　板こんにゃく　精粉こんにゃく,,突きこんにゃく、玉こんにゃくを含む
02004,0212,FALSE,FALSE,FALSE,FALSE,＜いも類＞　こんにゃく　板こんにゃく　生いもこんにゃく,,突きこんにゃく、玉こんにゃくを含む
02042,0213,FALSE,FALSE,FALSE,TRUE,＜いも類＞　こんにゃく　赤こんにゃく,,三酸化二鉄を加え、赤色に着色したもの
02043,0214,FALSE,TRUE,TRUE,FALSE,＜いも類＞　こんにゃく　凍みこんにゃく　乾,,
02044,0215,FALSE,FALSE,FALSE,TRUE,＜いも類＞　こんにゃく　凍みこんにゃく　ゆで,,水戻し後、ゆでたもの
02005,0216,FALSE,FALSE,FALSE,FALSE,＜いも類＞　こんにゃく　しらたき,,別名： 糸こんにゃく
02045,0217,FALSE,TRUE,FALSE,FALSE,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　生,,"別名： かんしょ（甘藷）
廃棄部位： 両端"
02046,0218,FALSE,FALSE,FALSE,FALSE,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　蒸し,,"別名： かんしょ（甘藷）
廃棄部位： 両端"
02047,0219,FALSE,FALSE,FALSE,FALSE,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮つき　天ぷら,,"別名： かんしょ（甘藷）
調理による脂質の増減：第1章表13参照"
02006,0220,FALSE,TRUE,FALSE,FALSE,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　生,,"別名： かんしょ（甘藷）
廃棄部位： 表層及び両端（表皮の割合： 2 %）"
02007,0221,FALSE,FALSE,FALSE,FALSE,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　蒸し,,"別名： かんしょ（甘藷）
廃棄部位： 表皮及び両端"
02008,0222,FALSE,FALSE,FALSE,FALSE,＜いも類＞　（さつまいも類）　さつまいも　塊根　皮なし　焼き,,"別名： かんしょ（甘藷）、石焼き芋
廃棄部位： 表層
食物繊維：AOAC2011.25法"
02009,0223,FALSE,FALSE,FALSE,FALSE,＜いも類＞　（さつまいも類）　さつまいも　蒸し切干,,"別名： かんしょ（甘藷）、乾燥いも、干しいも
食物繊維：AOAC2011.25法"
02048,0224,FALSE,TRUE,FALSE,FALSE,＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　生,,"別名： かんしょ（甘藷）
廃棄部位： 表層及び両端"
02049,0225,FALSE,FALSE,FALSE,FALSE,＜いも類＞　（さつまいも類）　むらさきいも　塊根　皮なし　蒸し,,"別名： かんしょ（甘藷）
廃棄部位： 表皮及び両端"
02010,0226,FALSE,TRUE,FALSE,FALSE,＜いも類＞　（さといも類）　さといも　球茎　生,,廃棄部位： 表層
02011,0227,FALSE,FALSE,FALSE,TRUE,＜いも類＞　（さといも類）　さといも　球茎　水煮,,
02012,0228,FALSE,FALSE,FALSE,FALSE,＜いも類＞　（さといも類）　さといも　球茎　冷凍,,食物繊維：AOAC2011.25法
02050,0229,FALSE,TRUE,FALSE,FALSE,＜いも類＞　（さといも類）　セレベス　球茎　生,,"別名： あかめいも
廃棄部位： 表層"
02051,0230,FALSE,FALSE,FALSE,FALSE,＜いも類＞　（さといも類）　セレベス　球茎　水煮,,別名： あかめいも
02052,0231,FALSE,TRUE,FALSE,FALSE,＜いも類＞　（さといも類）　たけのこいも　球茎　生,,"別名： 京いも
廃棄部位： 表層"
02053,0232,FALSE,FALSE,FALSE,FALSE,＜いも類＞　（さといも類）　たけのこいも　球茎　水煮,,別名： 京いも
02013,0233,FALSE,TRUE,FALSE,FALSE,＜いも類＞　（さといも類）　みずいも　球茎　生,,"別名： 田芋
廃棄部位： 表層及び両端"
02014,0234,FALSE,FALSE,FALSE,FALSE,＜いも類＞　（さといも類）　みずいも　球茎　水煮,,別名： 田芋
02015,0235,FALSE,TRUE,FALSE,FALSE,＜いも類＞　（さといも類）　やつがしら　球茎　生,,廃棄部位： 表層
02016,0236,FALSE,FALSE,FALSE,FALSE,＜いも類＞　（さといも類）　やつがしら　球茎　水煮,,
02063,0237,FALSE,TRUE,FALSE,FALSE,＜いも類＞　じゃがいも　塊茎　皮つき　生,,"別名： ばれいしょ（馬鈴薯）
廃棄部位： 損傷部及び芽
食物繊維：AOAC2011.25法"
02064,0238,FALSE,FALSE,FALSE,TRUE,＜いも類＞　じゃがいも　塊茎　皮つき　電子レンジ調理,,"別名： ばれいしょ（馬鈴薯）
損傷部及び芽を除いたもの
食物繊維：AOAC2011.25法"
02065,0239,FALSE,FALSE,FALSE,TRUE,＜いも類＞　じゃがいも　塊茎　皮つき　フライドポテト　（生を揚げたもの）,,"別名： ばれいしょ（馬鈴薯）
損傷部及び芽を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表13参照
食物繊維：AOAC2011.25法"
02017,0240,FALSE,TRUE,FALSE,FALSE,＜いも類＞　じゃがいも　塊茎　皮なし　生,,"別名： ばれいしょ（馬鈴薯）
廃棄部位： 表層
食物繊維：AOAC2011.25法"
02019,0241,FALSE,FALSE,FALSE,TRUE,＜いも類＞　じゃがいも　塊茎　皮なし　水煮,,"別名： ばれいしょ（馬鈴薯）
表層を除いたもの
食物繊維：AOAC2011.25法"
02018,0242,FALSE,FALSE,FALSE,TRUE,＜いも類＞　じゃがいも　塊茎　皮なし　蒸し,,"別名： ばれいしょ（馬鈴薯）
廃棄部位： 表皮
食物繊維：AOAC2011.25法"
02066,0243,FALSE,FALSE,FALSE,TRUE,＜いも類＞　じゃがいも　塊茎　皮なし　電子レンジ調理,,"別名： ばれいしょ（馬鈴薯）
廃棄部位： 表皮
食物繊維：AOAC2011.25法"
02067,0244,FALSE,FALSE,FALSE,TRUE,＜いも類＞　じゃがいも　塊茎　皮なし　フライドポテト　（生を揚げたもの）,,"別名： ばれいしょ（馬鈴薯）
表層を除いたもの
植物油（なたね油）
調理による脂質の増減：第1章表13参照
食物繊維：AOAC2011.25法"
02020,0245,FALSE,FALSE,FALSE,TRUE,＜いも類＞　じゃがいも　塊茎　皮なし　フライドポテト　（市販冷凍食品を揚げたもの）,,別名： ばれいしょ（馬鈴薯）
02021,0246,FALSE,FALSE,FALSE,TRUE,＜いも類＞　じゃがいも　乾燥マッシュポテト,,"別名： ばれいしょ（馬鈴薯）
酸化防止用としてビタミンC添加品あり"
02054,0247,FALSE,FALSE,FALSE,TRUE,＜いも類＞　ヤーコン　塊根　生,皮をむいてそのまま生で食べられます（梨のような食感で、サラダなどにします）。,廃棄部位： 表層及び両端
